MJD,x,y,z,xv,yv,zv,lat,lon,alt,kinetic_energy,monopole,U_j2,U_non_spherical,HOT_total_diff
60069.16263888889,4728777.044837259,-4853814.288515925,1235230.1599165516,224.35207472807355,-1684.1104370059754,-7417.256469509564,10.419214655011979,33.21257029940712,6881774.638226614,28951127.67597437,57867543.76896282,-24289.69496319652,-24252.524236715268,530.6943904422224
60069.162986111114,4732908.29556165,-4901661.611167999,1012072.8032330846,51.04134124339646,-1505.4208950866332,-7458.534026325579,8.536875475572256,32.83444797442986,6882090.87470178,28949313.55586791,57864885.2664005,-25148.343159105458,-25124.494232056968,558.2819299213588
60069.16333333333,4731839.088913199,-4944123.128952666,787800.3278717828,-122.31299345412049,-1325.09007897604,-7491.591005239938,6.6545201994934295,32.45882989156293,6882401.724784858,28947379.98778019,57862272.6210062,-25840.20157492574,-25829.43046054435,584.1408518254757
60069.16368055555,4725571.004812659,-4981152.60721171,562659.90532688,-295.51848925330154,-1143.3184916442626,-7516.39202572563,4.772188515827525,32.08514556010181,6882706.767601535,28945328.717609055,57859709.361865394,-26362.33387990493,-26363.840627356167,606.5620489679277
60069.16402777778,4714111.390342882,-5012709.849641601,336899.63031549513,-468.3829205551356,-960.3081404593543,-7532.9110011423645,2.8899188428254106,31.712841458117218,6883005.6050981,28943161.218015965,57857198.82375333,-26712.54942669118,-26725.42392701013,625.1068296432495
60069.164375,4697473.358286672,-5038760.741261074,110768.23678176387,-640.7144608179266,-776.2624082709655,-7541.1311720256535,1.0077486247233216,31.341376125735653,6883297.8679193305,28940878.850246426,57854744.09790069,-26889.411797991586,-26912.758127015903,640.082946550101
60069.164722222224,4675675.764079408,-5059277.286318194,-115485.17605061733,-812.3219176913852,-591.3858527769655,-7541.045196964512,-0.8742852899541145,30.97021537799183,6883583.213039282,28938483.393744044,57852348.05203687,-26892.244140796793,-26925.13278559233,651.8682436868548
60069.16506944445,4648743.188080453,-5074237.63884397,-341611.43163807644,-983.0149417570382,-405.8839418436747,-7532.655220740606,-2.7561463949615588,30.598827725459497,6883861.3286971655,28935977.41225743,57850013.28909454,-26721.131131491642,-26762.62650513354,660.5805075131357
60069.16541666666,4616705.90449911,-5083626.129734645,-567361.5620469395,-1152.6042967561434,-219.9627684001805,-7515.972940229639,-4.637798253283266,30.226679783060177,6884131.938540601,28933364.761323582,57847742.11258999,-26376.917625374303,-26426.186934590747,665.6153662726283
60069.16576388889,4579599.844163921,-5087433.276736573,-792487.0938699048,-1320.902263979055,-33.82871611540787,-7491.019528402338,-6.519204225903566,29.853231704075565,6884394.799656929,28930650.373962097,57845536.543329075,-25861.204077476654,-25917.6760598897,665.9225921407342
