MJD,EDR,EDR60,EDR180,rho_eff,rho_eff_60,rho_eff_180,jb08_rho,rho_eff_360,dtm2000_rho,nrlmsise00_rho
60068.99979166667,283.323233269155,-156.02303372404228,-114.5193155127474,-6.67571707456699e-12,3.676245037299325e-12,2.698326364255148e-12,5.737662340179874e-13,2.615864466759229e-12,"(9.144099269689141e-13, Timestamp('2023-05-04 23:59:42'))","(9.223901966861537e-13, Timestamp('2023-05-04 23:59:42'))"
60069.00013888889,311.055633507669,-150.17632919419557,-114.14914613117774,-7.32847181639973e-12,3.5381548425256095e-12,2.689354283203509e-12,5.805179054090526e-13,2.574529951262575e-12,"(9.266048134856056e-13, Timestamp('2023-05-05 00:00:12'))","(9.308886926204915e-13, Timestamp('2023-05-05 00:00:12'))"
60069.00048611111,334.2515948228538,-144.3065724960218,-113.53086627748691,-7.874246255136533e-12,3.3995514327182373e-12,2.674542208547106e-12,5.869931879332467e-13,2.5312956432760215e-12,"(9.472137494599511e-13, Timestamp('2023-05-05 00:00:42'))","(9.451934372242963e-13, Timestamp('2023-05-05 00:00:42'))"
60069.00083333333,357.7729411460459,-138.31377496688316,-112.6642257116528,-8.427595060153382e-12,3.2580789450654456e-12,2.653885643285532e-12,5.931840026745824e-13,2.486153837348967e-12,"(9.687446073756769e-13, Timestamp('2023-05-05 00:01:12'))","(9.595345785520808e-13, Timestamp('2023-05-05 00:01:12'))"
60069.001180555555,382.81043865159154,-132.06351348689446,-111.54789901288846,-9.016565763555252e-12,3.11057179766328e-12,2.6273551232794924e-12,5.990826811372421e-13,2.438982844558849e-12,"(9.909797224518597e-13, Timestamp('2023-05-05 00:01:42'))","(9.737997323895285e-13, Timestamp('2023-05-05 00:01:42'))"
60069.00152777778,404.9628255069256,-125.50101361119499,-110.20220853564226,-9.537496723939566e-12,2.955741689794677e-12,2.595431325243008e-12,6.046826107795368e-13,2.3900846609332247e-12,"(1.0136542792701043e-12, Timestamp('2023-05-05 00:02:12'))","(9.878863033632528e-13, Timestamp('2023-05-05 00:02:12'))"
60069.001875,419.08267514035106,-118.68419523102541,-108.66832716645052,-9.869192624661456e-12,2.794954918729679e-12,2.5590861102675295e-12,6.099784156344064e-13,2.3402473821439174e-12,"(1.036458404306732e-12, Timestamp('2023-05-05 00:02:42'))","(1.0017052098827816e-12, Timestamp('2023-05-05 00:02:42'))"
60069.002222222225,423.70683054998517,-111.72525438281397,-106.98863398397549,-9.97725323446954e-12,2.6308548158544712e-12,2.5193190609707875e-12,6.14965953979527e-13,2.290384758438871e-12,"(1.0590417913156918e-12, Timestamp('2023-05-05 00:03:12'))","(1.0151829773832942e-12, Timestamp('2023-05-05 00:03:12'))"
60069.00256944444,420.4507942274213,-104.7387676546971,-105.19345096527702,-9.899774591881735e-12,2.4661392130754836e-12,2.476845013485976e-12,6.196424930119489e-13,2.2412423549904832e-12,"(1.0810216275166357e-12, Timestamp('2023-05-05 00:03:42'))","(1.028262672769331e-12, Timestamp('2023-05-05 00:03:42'))"
60069.002916666665,411.30350463092327,-97.828966212521,-103.30260394623296,-9.683627817620407e-12,2.3032609445783725e-12,2.4321309153541206e-12,6.240069424297893e-13,2.1933658091536533e-12,"(1.1019936492404108e-12, Timestamp('2023-05-05 00:04:12'))","(1.0409035900115693e-12, Timestamp('2023-05-05 00:04:12'))"
60069.00326388889,397.551225297153,-91.07301746550948,-101.33250949173751,-9.359125865962295e-12,2.1440352317253684e-12,2.385563545774794e-12,6.280599375881585e-13,2.1471714995327945e-12,"(1.1215457471076133e-12, Timestamp('2023-05-05 00:04:42'))","(1.0530795870723064e-12, Timestamp('2023-05-05 00:04:42'))"
60069.00361111111,379.9934773184359,-84.50064659075191,-99.30238015792436,-8.945112033309374e-12,1.9891598034140404e-12,2.3375951659889595e-12,6.318039783849573e-13,2.1029942212118688e-12,"(1.1392739594249744e-12, Timestamp('2023-05-05 00:05:12'))","(1.0647767141658181e-12, Timestamp('2023-05-05 00:05:12'))"
60069.003958333335,359.61446810141206,-78.11902273992698,-97.23489093343831,-8.464770066422802e-12,1.838801338550871e-12,2.288759399839126e-12,6.352434424836098e-13,2.0610718365760886e-12,"(1.1547997748642955e-12, Timestamp('2023-05-05 00:05:42'))","(1.0759901967792825e-12, Timestamp('2023-05-05 00:05:42'))"
60069.00430555556,337.47423676401377,-71.94976203236729,-95.1527013807868,-7.943060711131009e-12,1.6934665397114654e-12,2.2395892828530824e-12,6.383846234977582e-13,2.021540128104158e-12,"(1.1677879865889798e-12, Timestamp('2023-05-05 00:06:12'))","(1.0867213467929196e-12, Timestamp('2023-05-05 00:06:12'))"
60069.00465277778,314.35924036055803,-66.0245784635966,-93.07630935396172,-7.398498280202843e-12,1.5538997029442053e-12,2.1905667983326565e-12,6.412357007698352e-13,1.984460120017329e-12,"(1.1779637582159447e-12, Timestamp('2023-05-05 00:06:42'))","(1.0969745370278601e-12, Timestamp('2023-05-05 00:06:42'))"
60069.005,290.8681452088058,-60.35970944594592,-91.02517265731262,-6.845172556969089e-12,1.4204808379735507e-12,2.142149369501828e-12,6.43806691262782e-13,1.9498368876948902e-12,"(1.1851277386182677e-12, Timestamp('2023-05-05 00:07:12'))","(1.1067545271879332e-12, Timestamp('2023-05-05 00:07:12'))"
60069.00534722222,267.6788359694183,-54.94005335153391,-89.01840144242678,-6.299033121407749e-12,1.292852363541952e-12,2.0947859290776344e-12,6.461094105241432e-13,1.9176131910786327e-12,"(1.1891680779944429e-12, Timestamp('2023-05-05 00:07:42'))","(1.116064307051734e-12, Timestamp('2023-05-05 00:07:42'))"
60069.005694444444,245.4542282037437,-49.76955638751387,-87.07242557141515,-5.775674181806731e-12,1.171105276820625e-12,2.048862486502648e-12,6.481573424056209e-13,1.8876724664773057e-12,"(1.190068162818301e-12, Timestamp('2023-05-05 00:08:12'))","(1.1249033371961104e-12, Timestamp('2023-05-05 00:08:12'))"
60069.00604166667,224.33268232271075,-45.38533004956941,-85.19861315368779,-5.27834353080051e-12,1.0678754463238477e-12,2.004645707066536e-12,6.499656034324146e-13,1.8598872690286233e-12,"(1.1879096870829103e-12, Timestamp('2023-05-05 00:08:42'))","(1.1332664622871951e-12, Timestamp('2023-05-05 00:08:42'))"
60069.00638888889,204.15641535818577,-41.29023526528229,-83.40155763446043,-4.803321259504699e-12,9.714623197694624e-13,1.962242891846248e-12,6.515507706731279e-13,1.834146496196627e-12,"(1.1828703551991205e-12, Timestamp('2023-05-05 00:09:12'))","(1.141143054957491e-12, Timestamp('2023-05-05 00:09:12'))"
60069.006736111114,185.22374921664596,-35.40338288564235,-81.68228463143524,-4.357619169101678e-12,8.329086338333163e-13,1.921677380958518e-12,6.529307536847224e-13,1.8103138713519946e-12,"(1.1752166647300381e-12, Timestamp('2023-05-05 00:09:42'))","(1.1485165963415804e-12, Timestamp('2023-05-05 00:09:42'))"
60069.00708333333,168.10954097658396,-28.938972751485803,-80.04343513001999,-3.954753254170586e-12,6.807852546408041e-13,1.8830105282336796e-12,6.54124645198181e-13,1.7882036131050532e-12,"(1.1652922220628923e-12, Timestamp('2023-05-05 00:10:12'))","(1.155364510484956e-12, Timestamp('2023-05-05 00:10:12'))"
60069.00743055555,152.74482702836394,-22.127127189747988,-78.48177526659435,-3.593091598399899e-12,5.205072823019127e-13,1.846165351875024e-12,6.5515263219013e-13,1.767638838026748e-12,"(1.1535026535985432e-12, Timestamp('2023-05-05 00:10:42'))","(1.1616583380840024e-12, Timestamp('2023-05-05 00:10:42'))"
60069.00777777778,138.12986567616463,-15.036690898301702,-76.98523164927545,-3.2491098366529044e-12,3.536951264610671e-13,1.8108572842247092e-12,6.560358722280867e-13,1.7485347413698025e-12,"(1.1402981264922163e-12, Timestamp('2023-05-05 00:11:12'))","(1.1673640875265236e-12, Timestamp('2023-05-05 00:11:12'))"
60069.008125,122.84290160611272,-7.7431568179900445,-75.54363821573142,-2.8893629770946182e-12,1.8212522126410702e-13,1.776846594811329e-12,6.567962416663053e-13,1.7309339080881745e-12,"(1.1261546215977929e-12, Timestamp('2023-05-05 00:11:42'))","(1.1724426432569159e-12, Timestamp('2023-05-05 00:11:42'))"
60069.008472222224,106.18485038354993,-0.3516728146622578,-74.15063063500241,-2.4974107141287477e-12,8.271155932630076e-15,1.7439830516156852e-12,6.5745618509588e-13,1.7149400958050135e-12,"(1.111555579579176e-12, Timestamp('2023-05-05 00:12:12'))","(1.17685067933811e-12, Timestamp('2023-05-05 00:12:12'))"
60069.00881944445,88.70253593102098,7.028048896603286,-72.79702790723078,-2.086117975073525e-12,-1.6528658373759548e-13,1.7120501331247027e-12,6.580385249646296e-13,1.700607220186434e-12,"(1.0969747652084543e-12, Timestamp('2023-05-05 00:12:42'))","(1.1805419311608645e-12, Timestamp('2023-05-05 00:12:42'))"
60069.00916666666,71.2480179220438,14.30133838293453,-71.47029563424488,-1.6755252285667631e-12,-3.363216825076504e-13,1.680752488572066e-12,6.585663731100244e-13,1.687913570450943e-12,"(1.0828613818675926e-12, Timestamp('2023-05-05 00:13:12'))","(1.1834691333261764e-12, Timestamp('2023-05-05 00:13:12'))"
60069.00951388889,53.80205583199859,21.39404573837916,-70.16080520409676,-1.2651796795617844e-12,-5.030906628611488e-13,1.6498630707178782e-12,6.590630133990677e-13,1.6768393198643661e-12,"(1.0696277318935339e-12, Timestamp('2023-05-05 00:13:42'))","(1.1855864410155654e-12, Timestamp('2023-05-05 00:13:42'))"
60069.00986111111,35.60313534364104,28.254558062180877,-68.86411520575898,-8.371754097547023e-13,-6.643802854674447e-13,1.6192771593941435e-12,6.595518377831492e-13,1.6674315301218395e-12,"(1.0576397406945885e-12, Timestamp('2023-05-05 00:14:12'))","(1.186852441754207e-12, Timestamp('2023-05-05 00:14:12'))"
60069.01020833333,16.52190538868308,34.858251357761525,-67.576802895363,-3.8847480207682525e-13,-8.196120228497444e-13,1.5889139001935202e-12,6.600561242488392e-13,1.6597476386270507e-12,"(1.0472099592916157e-12, Timestamp('2023-05-05 00:14:42'))","(1.187233301946567e-12, Timestamp('2023-05-05 00:14:42'))"
60069.01055555556,-2.8335040099918842,41.19829510394484,-66.29625137048878,6.661937831375012e-14,-9.686257008046662e-13,1.558711417121558e-12,6.605989379825739e-13,1.6537916323309935e-12,"(1.0385931816442812e-12, Timestamp('2023-05-05 00:15:12'))","(1.1867063328067285e-12, Timestamp('2023-05-05 00:15:12'))"
60069.01090277778,-22.04729798808694,47.25508751478046,-65.02455136651794,5.183290384553075e-13,-1.110960811927725e-12,1.5287185397506176e-12,6.612030953048794e-13,1.649531601589475e-12,"(1.031984170319614e-12, Timestamp('2023-05-05 00:15:42'))","(1.1852636283076877e-12, Timestamp('2023-05-05 00:15:42'))"
60069.01125,-40.904049426317215,52.98398161195219,-63.768678293604815,9.615883515007932e-13,-1.2455681099731303e-12,1.4990989669174356e-12,6.618910708578668e-13,1.6469176309786079e-12,"(1.0275168721434378e-12, Timestamp('2023-05-05 00:16:12'))","(1.1829152924732508e-12, Timestamp('2023-05-05 00:16:12'))"
60069.01159722222,-59.04210003837943,58.34171020885309,-62.53861579160309,1.3878949919984637e-12,-1.3714310190670403e-12,1.4700871345575592e-12,6.626849107647585e-13,1.645869648988687e-12,"(1.0252648021710783e-12, Timestamp('2023-05-05 00:16:42'))","(1.1796920731968224e-12, Timestamp('2023-05-05 00:16:42'))"
60069.01194444444,-76.57101929560304,63.30532187229643,-61.34907742848413,1.7998248317740994e-12,-1.4880106251341735e-12,1.4420285112824427e-12,6.636062155865324e-13,1.6463179514100893e-12,"(1.0252423537220154e-12, Timestamp('2023-05-05 00:17:12'))","(1.1756472506113515e-12, Timestamp('2023-05-05 00:17:12'))"
60069.012291666666,-94.42487754300237,67.85878883078695,-60.22080030927641,2.2193319195400666e-12,-1.5949311240028731e-12,1.4154103010169058e-12,6.646760732084113e-13,1.6482733532618738e-12,"(1.0274066620108586e-12, Timestamp('2023-05-05 00:17:42'))","(1.1708573950929508e-12, Timestamp('2023-05-05 00:17:42'))"
60069.01263888889,-112.76011200621724,71.99409145476918,-59.17147071386377,2.650087885211871e-12,-1.6920049667971214e-12,1.3906477645245103e-12,6.659149849015308e-13,1.6517595831722375e-12,"(1.0316600130479679e-12, Timestamp('2023-05-05 00:18:12'))","(1.165421968168628e-12, Timestamp('2023-05-05 00:18:12'))"
60069.01298611111,-129.81326554715633,75.73620915717134,-58.20291081714547,3.050644691720581e-12,-1.7798201398179498e-12,1.3677831782339039e-12,6.673428660468666e-13,1.6566513908066171e-12,"(1.0378529666052238e-12, Timestamp('2023-05-05 00:18:42'))","(1.159461894317283e-12, Timestamp('2023-05-05 00:18:42'))"
60069.013333333336,-142.88803385198116,79.15762914164613,-57.301987372897564,3.3576458335706764e-12,-1.860080767561739e-12,1.3465072894574045e-12,6.689791421947328e-13,1.6625989333016785e-12,"(1.0457883790028156e-12, Timestamp('2023-05-05 00:19:12'))","(1.1531172227652527e-12, Timestamp('2023-05-05 00:19:12'))"
60069.01368055555,-150.64645624533296,82.35340702186028,-56.4555063187869,3.5396718440011015e-12,-1.9350208651315173e-12,1.3265095717220177e-12,6.708428411698571e-13,1.6691456185881518e-12,"(1.0552264031737903e-12, Timestamp('2023-05-05 00:19:42'))","(1.1465438853040175e-12, Timestamp('2023-05-05 00:19:42'))"
60069.014027777775,-154.44057877361774,85.39171311948448,-55.663215458248224,3.6285160693781713e-12,-2.006242178747322e-12,1.3077837014556398e-12,6.729528881200766e-13,1.675954149034789e-12,"(1.065890949492264e-12, Timestamp('2023-05-05 00:20:12'))","(1.1399100771671156e-12, Timestamp('2023-05-05 00:20:12'))"
60069.014375,-155.87326593324542,88.30414326650401,-54.93754440870964,3.661856361256028e-12,-2.074487159871231e-12,1.2906215524538625e-12,6.753282055014164e-13,1.6828255047540005e-12,"(1.0774771694547104e-12, Timestamp('2023-05-05 00:20:42'))","(1.1333918581597855e-12, Timestamp('2023-05-05 00:20:42'))"
60069.01472222222,-155.244026850909,91.10432365176578,-54.33118552348266,3.646742148322127e-12,-2.140075748449509e-12,1.2762605314732798e-12,6.779880515033421e-13,1.689588145249929e-12,"(1.0896604817781184e-12, Timestamp('2023-05-05 00:21:12'))","(1.1271688111467392e-12, Timestamp('2023-05-05 00:21:12'))"
60069.015069444446,-152.41958493739367,93.79281256465862,-54.38893586163306,3.5800560068278966e-12,-2.2030208398567164e-12,1.2774961735816035e-12,6.809527039570544e-13,1.696061995323182e-12,"(1.1021069453520417e-12, Timestamp('2023-05-05 00:21:42'))","(1.1214199510870168e-12, Timestamp('2023-05-05 00:21:42'))"
60069.01541666667,-147.5792563892901,96.34698486110817,-54.02192552141431,3.4660243729189803e-12,-2.2627908959303526e-12,1.268750874007142e-12,6.842446860645119e-13,1.7020843079016392e-12,"(1.1144845254915566e-12, Timestamp('2023-05-05 00:22:12'))","(1.1163199815752783e-12, Timestamp('2023-05-05 00:22:12'))"
60069.01576388889,-141.7457060702145,98.70065475534648,-53.26886318696456,3.328678044032491e-12,-2.317831781465094e-12,1.2509366261379774e-12,6.878909008455108e-13,1.7075784271190087e-12,"(1.126474470620801e-12, Timestamp('2023-05-05 00:22:42'))","(1.112035801454774e-12, Timestamp('2023-05-05 00:22:42'))"
60069.01611111111,-136.07942057028413,100.74617656550059,-52.49512482724256,3.1952751293811206e-12,-2.365616718611157e-12,1.2326358098182143e-12,6.919268712626449e-13,1.7125635307902699e-12,"(1.1377821798690424e-12, Timestamp('2023-05-05 00:23:12'))","(1.1087233878330471e-12, Timestamp('2023-05-05 00:23:12'))"
60069.01645833333,-130.76406541466713,102.38013540996859,-51.801547920207184,3.0701278573944073e-12,-2.403719284569601e-12,1.2162162045180725e-12,6.96405796331774e-13,1.717073315768436e-12,"(1.1481467493813073e-12, Timestamp('2023-05-05 00:23:42'))","(1.1065248540353128e-12, Timestamp('2023-05-05 00:23:42'))"
60069.016805555555,-125.57863578945398,103.53526573882749,-51.232406419660485,2.948046850792691e-12,-2.4305632258904308e-12,1.2027167953730486e-12,7.014200260362762e-13,1.7211233138336877e-12,"(1.1573484577758579e-12, Timestamp('2023-05-05 00:24:12'))","(1.1055651146350102e-12, Timestamp('2023-05-05 00:24:12'))"
60069.01715277778,-121.15505961328745,104.15407502148301,-50.81359882062922,2.8438656404689996e-12,-2.4448025217754986e-12,1.1927446382826505e-12,7.071602085772861e-13,1.7247797246849543e-12,"(1.1652138269498853e-12, Timestamp('2023-05-05 00:24:42'))","(1.105946720413365e-12, Timestamp('2023-05-05 00:24:42'))"
60069.0175,-119.80139234662056,104.14178915359079,-50.573810400503376,2.8117495505164553e-12,-2.4442172424455003e-12,1.1869719197427266e-12,7.14115083128344e-13,1.7282934616053637e-12,"(1.171617987464925e-12, Timestamp('2023-05-05 00:25:12'))","(1.1077372194076234e-12, Timestamp('2023-05-05 00:25:12'))"
60069.017847222225,-125.2652163989842,103.33151185301443,-50.5570076369163,2.939618065020495e-12,-2.424896452990631e-12,1.1864290601589818e-12,7.239459738689479e-13,1.7322121218847412e-12,"(1.1764846080037811e-12, Timestamp('2023-05-05 00:25:42'))","(1.1109299985047464e-12, Timestamp('2023-05-05 00:25:42'))"
60069.01819444444,-33.34892803058028,103.28653065593292,-50.22236264076912,7.825036918689424e-13,-2.4235289207644096e-12,1.1784242103598095e-12,7.365017978837153e-13,1.7287596413735735e-12,"(1.1797837543068192e-12, Timestamp('2023-05-05 00:26:12'))","(1.1160484813395433e-12, Timestamp('2023-05-05 00:26:12'))"
60069.018541666665,3.2777703404426575,103.04031300706168,-49.87079414425211,-7.689987450326317e-14,-2.4174320699814206e-12,1.170020292072428e-12,7.036337214719144e-13,1.7224110369032127e-12,"(1.1815285909396946e-12, Timestamp('2023-05-05 00:26:42'))","(1.1240128208850285e-12, Timestamp('2023-05-05 00:26:42'))"
60069.01888888889,-43.36708157137036,101.19490485116839,-49.9519516074616,1.0172987113031496e-12,-2.3738154048046417e-12,1.1717656378079914e-12,6.91966690885422e-13,1.7197964542629356e-12,"(1.1817714698295785e-12, Timestamp('2023-05-05 00:27:12'))","(1.132000682784821e-12, Timestamp('2023-05-05 00:27:12'))"
60069.01923611111,-52.49914116039872,98.39228904259701,-50.23871887148255,1.2313467100065247e-12,-2.3077524455581535e-12,1.1783293941579008e-12,6.869753163413218e-13,1.7179145000347578e-12,"(1.180599810650533e-12, Timestamp('2023-05-05 00:27:42'))","(1.1417535859535526e-12, Timestamp('2023-05-05 00:27:42'))"
60069.019583333335,-50.24540136754513,94.84713506096354,-50.64706818529715,1.1783195689708874e-12,-2.2242878405056803e-12,1.1877391747195079e-12,6.838311771876908e-13,1.7158617933237638e-12,"(1.1781323703609e-12, Timestamp('2023-05-05 00:28:12'))","(1.1531325902813985e-12, Timestamp('2023-05-05 00:28:12'))"
60069.01993055556,-43.03512488305569,90.67613023531933,-51.132622870823575,1.0090839210460506e-12,-2.1261661327062818e-12,1.1989533600766908e-12,6.815620496331555e-13,1.7132516941984653e-12,"(1.1745159811964496e-12, Timestamp('2023-05-05 00:28:42'))","(1.1660164719611752e-12, Timestamp('2023-05-05 00:28:42'))"
