MJD,UTC,EDR,rho_eff,jb08_rho
60069.95673611111,2023-05-05 22:57:42,-381.5408157333732,1.0095818716352421e-13,5.085271710962875e-13
60069.957083333335,2023-05-05 22:58:12,-380.25828394666314,1.0061882089174811e-13,4.990124643524777e-13
60069.95743055556,2023-05-05 22:58:42,-375.5871029794216,9.938279595570295e-14,4.894093016243197e-13
60069.95777777778,2023-05-05 22:59:12,-368.50396890193224,9.750855250281053e-14,4.797707771112216e-13
60069.958125,2023-05-05 22:59:42,-360.90615221112967,9.549812067514408e-14,4.701461469572402e-13
60069.95847222222,2023-05-05 23:00:12,-354.44948050379753,9.378964324939522e-14,4.605810720906862e-13
60069.95881944445,2023-05-05 23:00:42,-349.2647035829723,9.241771747582455e-14,4.5111768918947887e-13
60069.95916666667,2023-05-05 23:01:12,-344.4095429442823,9.113301031932369e-14,4.4179469376002993e-13
60069.95951388889,2023-05-05 23:01:42,-339.2768616601825,8.977486939084965e-14,4.3264750399547285e-13
60069.959861111114,2023-05-05 23:02:12,-333.597845710814,8.82721647483098e-14,4.2370830027977576e-13
60069.96020833333,2023-05-05 23:02:42,-327.04697858914733,8.653876260185433e-14,4.15006165851913e-13
60069.96055555555,2023-05-05 23:03:12,-319.0271150171757,8.441665441804509e-14,4.0656717899307424e-13
60069.96090277778,2023-05-05 23:03:42,-308.57616752386093,8.165126558005623e-14,3.984145584557074e-13
60069.96125,2023-05-05 23:04:12,-294.5911986865103,7.79507516556326e-14,3.9056879465028743e-13
60069.961597222224,2023-05-05 23:04:42,-276.59973998367786,7.31900943939081e-14,3.8304783370893546e-13
60069.96194444445,2023-05-05 23:05:12,-255.21480864286423,6.75315021496285e-14,3.758672755313509e-13
60069.96229166666,2023-05-05 23:05:42,-231.74724143370983,6.132183087757759e-14,3.690404825078997e-13
60069.96263888889,2023-05-05 23:06:12,-207.24599607288835,5.483864162789628e-14,3.625787710170187e-13
60069.96298611111,2023-05-05 23:06:42,-183.25929681956768,4.849160463266114e-14,3.5649155461985155e-13
60069.96333333333,2023-05-05 23:07:12,-162.62826878204942,4.303250011723958e-14,3.507865614138228e-13
60069.96368055556,2023-05-05 23:07:42,-147.56489032879472,3.9046631978137454e-14,3.454698962798852e-13
60069.96402777778,2023-05-05 23:08:12,-138.76554084941745,3.6718266741645867e-14,3.4054624938064145e-13
60069.964375,2023-05-05 23:08:42,-135.3613078556955,3.581748449881343e-14,3.3601898526820035e-13
60069.96472222222,2023-05-05 23:09:12,-135.60476356744766,3.58819044672665e-14,3.318903093424775e-13
60069.96506944444,2023-05-05 23:09:42,-137.95336666330695,3.6503360157318526e-14,3.28161383633346e-13
60069.965416666666,2023-05-05 23:10:12,-141.0745338536799,3.732924134323737e-14,3.248323557637499e-13
60069.96576388889,2023-05-05 23:10:42,-143.74268009513617,3.803525023276293e-14,3.2190231615907564e-13
60069.96611111111,2023-05-05 23:11:12,-146.2089480161667,3.8687840802629495e-14,3.193691608933905e-13
60069.966458333336,2023-05-05 23:11:42,-150.72439120337367,3.9882656506800114e-14,3.172292090210217e-13
60069.96680555555,2023-05-05 23:12:12,-158.3205532245338,4.189265049809214e-14,3.154764404864058e-13
60069.967152777775,2023-05-05 23:12:42,-167.30314311012626,4.4269502340639326e-14,3.141010854012852e-13
60069.9675,2023-05-05 23:13:12,-175.9939342737198,4.656914233906697e-14,3.13087256206329e-13
60069.96784722222,2023-05-05 23:13:42,-184.40578927844763,4.8794974011433075e-14,3.124094818707211e-13
60069.968194444446,2023-05-05 23:14:12,-193.41270549967885,5.117826276097722e-14,3.12037682349389e-13
60069.96854166667,2023-05-05 23:14:42,-200.8791448585689,5.3153931290151547e-14,3.121053274194102e-13
60069.96888888889,2023-05-05 23:15:12,-178.34410861507058,4.7191013790919226e-14,3.1813282552415174e-13
60069.96923611111,2023-05-05 23:15:42,-185.7242124453187,4.914383737638093e-14,3.177531271216251e-13
60069.96958333333,2023-05-05 23:16:12,-331.0309184603393,8.759293906365939e-14,3.21887844709042e-13
60069.969930555555,2023-05-05 23:16:42,-387.9950153231621,1.0266601045085501e-13,3.216845312748348e-13
60069.97027777778,2023-05-05 23:17:12,-427.50309704244137,1.13120106432749e-13,3.2072222877240655e-13
60069.970625,2023-05-05 23:17:42,-461.6071457900107,1.2214426006064587e-13,3.1977154763556354e-13
60069.970972222225,2023-05-05 23:18:12,-491.4487316980958,1.3004053823359553e-13,3.1905379933867966e-13
60069.97131944444,2023-05-05 23:18:42,-515.7951732836664,1.3648276539515698e-13,3.186515661672589e-13
60069.971666666665,2023-05-05 23:19:12,-533.7964290380478,1.4124601502058974e-13,3.186002652802166e-13
60069.97201388889,2023-05-05 23:19:42,-545.585438542068,1.4436546378963354e-13,3.189158695087404e-13
60069.97236111111,2023-05-05 23:20:12,-552.2911344766617,1.461398346493412e-13,3.1960520375253715e-13
60069.972708333335,2023-05-05 23:20:42,-555.5704972073436,1.470075754065257e-13,3.2067030234130903e-13
60069.97305555556,2023-05-05 23:21:12,-557.1054653562605,1.4741373798541137e-13,3.2211046019207394e-13
60069.97340277778,2023-05-05 23:21:42,-557.6184621751308,1.4754948028798588e-13,3.2392322716141814e-13
60069.97375,2023-05-05 23:22:12,-556.0506181679666,1.4713461854268545e-13,3.261049483955692e-13
60069.97409722222,2023-05-05 23:22:42,-550.9108397401869,1.457745996637264e-13,3.28651030993208e-13
60069.97444444445,2023-05-05 23:23:12,-542.3041904047132,1.4349722414155213e-13,3.3155613988259005e-13
60069.97479166667,2023-05-05 23:23:42,-531.6811484247446,1.4068629798048553e-13,3.348141970907956e-13
60069.97513888889,2023-05-05 23:24:12,-520.437441367656,1.3771113979380635e-13,3.384183710091346e-13
60069.975486111114,2023-05-05 23:24:42,-509.2514166757464,1.3475124473699335e-13,3.423609750036389e-13
60069.97583333333,2023-05-05 23:25:12,-498.3175622113049,1.3185807556630305e-13,3.4663339178848436e-13
60069.97618055555,2023-05-05 23:25:42,-487.56737254559994,1.290135052986962e-13,3.5122596699401577e-13
60069.97652777778,2023-05-05 23:26:12,-476.7613000161946,1.2615414806104562e-13,3.561279295184775e-13
60069.976875,2023-05-05 23:26:42,-465.4192085787654,1.2315295672594616e-13,3.613272578526873e-13
60069.977222222224,2023-05-05 23:27:12,-452.8420825451613,1.1982496718532737e-13,3.668106098328076e-13
60069.97756944445,2023-05-05 23:27:42,-438.137940954417,1.1593415546196321e-13,3.7256318238172636e-13
60069.97791666666,2023-05-05 23:28:12,-420.3137794435024,1.1121776612785508e-13,3.7856866788387254e-13
60069.97826388889,2023-05-05 23:28:42,-398.1499669626355,1.0535307685627712e-13,3.848091167618789e-13
60069.97861111111,2023-05-05 23:29:12,-370.70097162202,9.808989374512835e-14,3.912649119665904e-13
60069.97895833333,2023-05-05 23:29:42,-338.4093166850507,8.9545311334777e-14,3.97914696463735e-13
60069.97930555556,2023-05-05 23:30:12,-303.1450704112649,8.021416187794559e-14,4.0473528868535916e-13
60069.97965277778,2023-05-05 23:30:42,-266.5618345364928,7.053399917400677e-14,4.117015815279866e-13
60069.98,2023-05-05 23:31:12,-229.00133423134685,6.059524593086102e-14,4.187864394154933e-13
60069.98034722222,2023-05-05 23:31:42,-189.62552962452173,5.017615133525629e-14,4.259606357252365e-13
60069.98069444444,2023-05-05 23:32:12,-147.07218427211046,3.8916258743515834e-14,4.3319280130538314e-13
60069.981041666666,2023-05-05 23:32:42,-100.9846030920744,2.672118431158473e-14,4.404494038673846e-13
60069.98138888889,2023-05-05 23:33:12,-53.06006037443876,1.4040037881383399e-14,4.476945627421498e-13
60069.98173611111,2023-05-05 23:33:42,-5.716885205358267,1.5127250945499773e-15,4.548897206661781e-13
60069.982083333336,2023-05-05 23:34:12,39.9320130944252,-1.0566270987428328e-14,4.619929233557299e-13
60069.98243055555,2023-05-05 23:34:42,83.86864458397031,-2.2192190108899378e-14,4.689569465780976e-13
60069.982777777775,2023-05-05 23:35:12,125.950782507658,-3.3327398143129316e-14,4.757249600822086e-13
60069.983125,2023-05-05 23:35:42,165.31189814954996,-4.374260594285322e-14,4.822765844175422e-13
60069.98347222222,2023-05-05 23:36:12,200.4340329580009,-5.303615177951156e-14,4.88615021692929e-13
60069.983819444446,2023-05-05 23:36:42,230.05302426964045,-6.087352997111494e-14,4.947362041456402e-13
60069.98416666667,2023-05-05 23:37:12,254.19021390005943,-6.72603877011991e-14,5.006338307753663e-13
60069.98451388889,2023-05-05 23:37:42,273.82629200071096,-7.245622197710134e-14,5.063010007611987e-13
60069.98486111111,2023-05-05 23:38:12,288.7456104271114,-7.64039708939494e-14,5.117309322318944e-13
60069.98520833333,2023-05-05 23:38:42,297.42937990278006,-7.870175290797671e-14,5.169174978579045e-13
60069.985555555555,2023-05-05 23:39:12,299.9466591179371,-7.936784139881926e-14,5.218553668034744e-13
60069.98590277778,2023-05-05 23:39:42,297.35560547560453,-7.868223171359978e-14,5.265403445096418e-13
60069.98625,2023-05-05 23:40:12,290.1186293326318,-7.67672806472615e-14,5.309695274929058e-13
60069.986597222225,2023-05-05 23:40:42,278.6699171848595,-7.373787677712922e-14,5.351414173332557e-13
60069.98694444444,2023-05-05 23:41:12,263.83385502547026,-6.98121580112921e-14,5.390560293598812e-13
60069.987291666665,2023-05-05 23:41:42,246.555518001318,-6.524019739469108e-14,5.427149402943281e-13
60069.98763888889,2023-05-05 23:42:12,227.84941785782576,-6.029044134891574e-14,5.461213558549637e-13
60069.98798611111,2023-05-05 23:42:42,208.64377411082387,-5.5208502809053823e-14,5.49280082472171e-13
60069.988333333335,2023-05-05 23:43:12,189.2032945677638,-5.006442518662595e-14,5.521976018117754e-13
60069.98868055556,2023-05-05 23:43:42,169.51816100627184,-4.485561051598561e-14,5.548819855811014e-13
60069.98902777778,2023-05-05 23:44:12,149.7799479700625,-3.963275067030218e-14,5.573428593070566e-13
60069.989375,2023-05-05 23:44:42,130.24776720255613,-3.44644083060721e-14,5.59591313210097e-13
60069.98972222222,2023-05-05 23:45:12,110.926642421633,-2.935191273179684e-14,5.616398721543241e-13
60069.99006944445,2023-05-05 23:45:42,91.71332750841977,-2.4267944351345938e-14,5.635023622591463e-13
60069.99041666667,2023-05-05 23:46:12,72.66985343396664,-1.9228916964048273e-14,5.651937770119291e-13
60069.99076388889,2023-05-05 23:46:42,54.09354276582599,-1.4313504059567573e-14,5.667302140357476e-13
60069.991111111114,2023-05-05 23:47:12,36.55462161451578,-9.672591184134449e-15,5.681287117613156e-13
60069.99145833333,2023-05-05 23:47:42,20.45106042176485,-5.411483911057958e-15,5.694071406983384e-13
60069.99180555555,2023-05-05 23:48:12,4.814678084105253,-1.2739952086460327e-15,5.705841184777843e-13
60069.99215277778,2023-05-05 23:48:42,-12.150925293564796,3.2152140463393494e-15,5.716788602709153e-13
60069.9925,2023-05-05 23:49:12,-30.760892771184444,8.139532762021863e-15,5.727109344424322e-13
60069.992847222224,2023-05-05 23:49:42,-49.969418443739414,1.3222233878172824e-14,5.737002013646136e-13
60069.99319444445,2023-05-05 23:50:12,-68.82442126050591,1.821139054201487e-14,5.746667302059758e-13
60069.99354166666,2023-05-05 23:50:42,-87.4366326071322,2.3136303000064648e-14,5.756307218804856e-13
60069.99388888889,2023-05-05 23:51:12,-106.67865050211547,2.8227866376610844e-14,5.766124090257203e-13
60069.99423611111,2023-05-05 23:51:42,-126.68716352805497,3.352224936170211e-14,5.776319345389171e-13
60069.99458333333,2023-05-05 23:52:12,-146.84194089472294,3.885533484486879e-14,5.787092490865243e-13
60069.99493055556,2023-05-05 23:52:42,-166.73720176517963,4.411975057131191e-14,5.798640496485984e-13
60069.99527777778,2023-05-05 23:53:12,-186.2191517278552,4.9274801537121785e-14,5.811157552051575e-13
60069.995625,2023-05-05 23:53:42,-205.3377078026533,5.433369611118129e-14,5.824834165594448e-13
60069.99597222222,2023-05-05 23:54:12,-224.7106662206352,5.945990720373338e-14,5.839857184112768e-13
60069.99631944444,2023-05-05 23:54:42,-244.5680943839252,6.471431214922323e-14,5.856408969615619e-13
60069.996666666666,2023-05-05 23:55:12,-263.72264686599374,6.978273160731234e-14,5.874667580061101e-13
60069.99701388889,2023-05-05 23:55:42,-280.0377416610718,7.409981205058313e-14,5.894806831512086e-13
60069.99736111111,2023-05-05 23:56:12,-292.4168597981334,7.737540741093431e-14,5.916998528759667e-13
60069.997708333336,2023-05-05 23:56:42,-301.63731610402465,7.981520025897859e-14,5.941413295825921e-13
60069.99805555555,2023-05-05 23:57:12,-308.47862374410033,8.162545486002939e-14,5.968222628362529e-13
60069.998402777775,2023-05-05 23:57:42,-312.66504872590303,8.273321020213215e-14,5.997602036775122e-13
60069.99875,2023-05-05 23:58:12,-313.80000522732735,8.303352709135672e-14,6.02973786042256e-13
60069.99909722222,2023-05-05 23:58:42,-312.1794423907995,8.260471560012492e-14,6.064838415870646e-13
60069.999444444446,2023-05-05 23:59:12,-309.0450597293675,8.177533751441024e-14,6.103154129082563e-13
60069.99979166667,2023-05-05 23:59:42,-305.66389095783234,8.088065821512748e-14,6.145017707014904e-13
60070.00013888889,2023-05-06 00:00:12,-302.1487976536155,7.995054161142348e-14,6.190926819095102e-13
60070.00048611111,2023-05-06 00:00:42,-298.03257815539837,7.886136309795731e-14,6.241743225691048e-13
60070.00083333333,2023-05-06 00:01:12,-293.58141675964,7.768355677486639e-14,6.299231641575871e-13
60070.001180555555,2023-05-06 00:01:42,-290.4149553626776,7.684569044660441e-14,6.367855524364291e-13
60070.00152777778,2023-05-06 00:02:12,-289.9216724038124,7.671516455990481e-14,6.462596580605919e-13
60070.001875,2023-05-06 00:02:42,-202.94973236694932,5.3701822243332314e-14,6.603923699626574e-13
60070.002222222225,2023-05-06 00:03:12,-164.9658909663558,4.3651050186508524e-14,6.307056179400354e-13
60070.00256944444,2023-05-06 00:03:42,-220.29924703761935,5.829261692921945e-14,6.184799316798043e-13
60070.002916666665,2023-05-06 00:04:12,-228.90833808481693,6.05706385442337e-14,6.136391583104743e-13
60070.00326388889,2023-05-06 00:04:42,-223.51934457197785,5.914467572909828e-14,6.107301588287323e-13
60070.00361111111,2023-05-06 00:05:12,-211.81708171963692,5.604818068960295e-14,6.086916965284447e-13
60070.003958333335,2023-05-06 00:05:42,-196.67388851940632,5.2041193048126976e-14,6.071965417044842e-13
60070.00430555556,2023-05-06 00:06:12,-181.38085747510195,4.799455733629423e-14,6.06110668663453e-13
60070.00465277778,2023-05-06 00:06:42,-167.82582760602236,4.4407808065710233e-14,6.053669893830525e-13
60070.005,2023-05-06 00:07:12,-156.04077745601535,4.1289406967549935e-14,6.049258423967008e-13
60070.00534722222,2023-05-06 00:07:42,-146.30352411419153,3.871286625472231e-14,6.047600802311467e-13
60070.00569444445,2023-05-06 00:08:12,-138.55102770775557,3.6661505165919535e-14,6.048485298595154e-13
60070.00604166667,2023-05-06 00:08:42,-132.1072106435895,3.495642916255373e-14,6.05172815579471e-13
60070.00638888889,2023-05-06 00:09:12,-127.56391030922532,3.375424227564049e-14,6.057158215768421e-13
60070.006736111114,2023-05-06 00:09:42,-126.00824507325888,3.334260311259419e-14,6.064606691465541e-13
60070.00708333333,2023-05-06 00:10:12,-127.3071539029479,3.368630285670686e-14,6.073901949002152e-13
60070.00743055555,2023-05-06 00:10:42,-130.4187715537846,3.4509657172209574e-14,6.084866194409924e-13
60070.00777777778,2023-05-06 00:11:12,-134.28516338393092,3.553272965604105e-14,6.097313539267416e-13
60070.008125,2023-05-06 00:11:42,-138.23998673260212,3.657920169617225e-14,6.11104966227129e-13
60070.008472222224,2023-05-06 00:12:12,-141.8294339776039,3.7528992837332164e-14,6.125870658599509e-13
60070.00881944445,2023-05-06 00:12:42,-145.02461686357856,3.837445905882639e-14,6.141563109286692e-13
60070.00916666666,2023-05-06 00:13:12,-148.47140769287944,3.9286502382393774e-14,6.157903833186556e-13
60070.00951388889,2023-05-06 00:13:42,-153.55584159493446,4.063187673904701e-14,6.174660510478749e-13
60070.00986111111,2023-05-06 00:14:12,-161.649168420583,4.277342377869687e-14,6.191591369595295e-13
60070.01020833333,2023-05-06 00:14:42,-173.49030140787363,4.590666476121464e-14,6.208445641265734e-13
60070.01055555556,2023-05-06 00:15:12,-188.6464231237769,4.99170733722205e-14,6.224964527584068e-13
60070.01090277778,2023-05-06 00:15:42,-205.10900910198689,5.4273180944064625e-14,6.240882253682289e-13
60070.01125,2023-05-06 00:16:12,-221.1575613990426,5.851973250472911e-14,6.255927915960212e-13
60070.01159722222,2023-05-06 00:16:42,-236.87805161625147,6.267947670038135e-14,6.269827975627549e-13
60070.01194444444,2023-05-06 00:17:12,-253.04740845412016,6.695799393008746e-14,6.282307045202824e-13
60070.012291666666,2023-05-06 00:17:42,-269.9367812797427,7.142703208404294e-14,6.293089663291661e-13
60070.01263888889,2023-05-06 00:18:12,-287.2219476774335,7.600079979740395e-14,6.301901932265915e-13
60070.01298611111,2023-05-06 00:18:42,-304.36680648103356,8.05374412066828e-14,6.308473831984363e-13
60070.013333333336,2023-05-06 00:19:12,-320.70194755494595,8.485982602601778e-14,6.312541111714922e-13
60070.01368055555,2023-05-06 00:19:42,-335.47712755203247,8.876943497480985e-14,6.313847878233096e-13
60070.014027777775,2023-05-06 00:20:12,-348.2745824828744,9.215572497799414e-14,6.312149094495517e-13
60070.014375,2023-05-06 00:20:42,-359.3529758155346,9.508714007548515e-14,6.307212446431749e-13
60070.01472222222,2023-05-06 00:21:12,-369.3540766276419,9.773349654901011e-14,6.298820964246968e-13
60070.015069444446,2023-05-06 00:21:42,-378.3841878846288,1.0012292285622704e-13,6.286774224888491e-13
60070.01541666667,2023-05-06 00:22:12,-385.3670633882284,1.019706372368679e-13,6.27089066812742e-13
60070.01576388889,2023-05-06 00:22:42,-388.59478110075,1.0282471238556575e-13,6.251009306060917e-13
60070.01611111111,2023-05-06 00:23:12,-387.0341105014086,1.0241174877073973e-13,6.226991966267113e-13
60070.01645833333,2023-05-06 00:23:42,-379.8538245297968,1.0051179829331509e-13,6.198724832985507e-13
60070.016805555555,2023-05-06 00:24:12,-367.1923535466194,9.71614905291821e-14,6.166120192489995e-13
60070.01715277778,2023-05-06 00:24:42,-352.1220279932022,9.317378414208782e-14,6.129116873289841e-13
60070.0175,2023-05-06 00:25:12,-337.4613623842597,8.929447644693473e-14,6.087679677655145e-13
60070.017847222225,2023-05-06 00:25:42,-323.5770539268851,8.562059791527253e-14,6.041798397435314e-13
60070.01819444444,2023-05-06 00:26:12,-310.70032912120223,8.221333258643338e-14,5.99148784435198e-13
60070.018541666665,2023-05-06 00:26:42,-298.7441349849105,7.904964567378942e-14,5.936787148942816e-13
60070.01888888889,2023-05-06 00:27:12,-287.0566610060632,7.595706386663135e-14,5.877757358554484e-13
60070.01923611111,2023-05-06 00:27:42,-274.82867700979114,7.272145958519868e-14,5.814480979028174e-13
60070.019583333335,2023-05-06 00:28:12,-261.28315595909953,6.913722640994952e-14,5.74705772181818e-13
60070.01993055556,2023-05-06 00:28:42,-247.02734173089263,6.536504502942454e-14,5.675602268154798e-13
60070.02027777778,2023-05-06 00:29:12,-232.7960020899773,6.159933978425033e-14,5.600237178144295e-13
60070.020625,2023-05-06 00:29:42,-219.1303998120129,5.798333233343769e-14,5.521084238822632e-13
60070.02097222222,2023-05-06 00:30:12,-207.0707050003111,5.479225846734416e-14,5.438246149295982e-13
60070.02131944445,2023-05-06 00:30:42,-197.31293777003884,5.221028964590003e-14,5.35174839700451e-13
60070.02166666667,2023-05-06 00:31:12,-190.0167702808976,5.0279676163488504e-14,5.261761958475561e-13
60070.02201388889,2023-05-06 00:31:42,-184.7371499426663,4.888265420337405e-14,5.16909110574881e-13
60070.022361111114,2023-05-06 00:32:12,-180.43761617317796,4.774496953867691e-14,5.074443884747797e-13
60070.02270833333,2023-05-06 00:32:42,-176.369874432683,4.666861855593761e-14,4.978442572270354e-13
60070.02305555555,2023-05-06 00:33:12,-172.75725860148668,4.571269685583121e-14,4.881656214878002e-13
60070.02340277778,2023-05-06 00:33:42,-170.25274376943707,4.504998590397178e-14,4.784611347042458e-13
60070.02375,2023-05-06 00:34:12,-169.00375410169363,4.4719495095540245e-14,4.687796090499184e-13
60070.024097222224,2023-05-06 00:34:42,-169.23250222951174,4.478002334140347e-14,4.591662319493414e-13
60070.02444444445,2023-05-06 00:35:12,-171.54926324635744,4.5393053409765324e-14,4.496626977552597e-13
60070.02479166666,2023-05-06 00:35:42,-175.98616607114673,4.656708682202409e-14,4.403072902631418e-13
60070.02513888889,2023-05-06 00:36:12,-181.76288203895092,4.809564352636276e-14,4.311349268905652e-13
60070.02548611111,2023-05-06 00:36:42,-187.81863451376557,4.969803510953628e-14,4.22177273123561e-13
60070.02583333333,2023-05-06 00:37:12,-192.96484878659248,5.1059756955051045e-14,4.1346285359548045e-13
60070.02618055556,2023-05-06 00:37:42,-195.63093968108296,5.176522198637035e-14,4.0501720344631693e-13
60070.02652777778,2023-05-06 00:38:12,-194.0840229615569,5.1355897737807035e-14,3.96863004646984e-13
60070.026875,2023-05-06 00:38:42,-187.36117344722152,4.9576987929073006e-14,3.890202676133398e-13
60070.02722222222,2023-05-06 00:39:12,-175.96759491041303,4.656217277182583e-14,3.815065114558178e-13
60070.02756944444,2023-05-06 00:39:42,-161.3666095919907,4.269865687060895e-14,3.743368781204986e-13
60070.027916666666,2023-05-06 00:40:12,-143.88167184591293,3.807202835612605e-14,3.6752430614894795e-13
60070.02826388889,2023-05-06 00:40:42,-123.09336591139436,3.257130708384055e-14,3.610796598254113e-13
60070.02861111111,2023-05-06 00:41:12,-101.15180103853343,2.67654259782057e-14,3.550119978915641e-13
60070.028958333336,2023-05-06 00:41:42,-81.45000445097685,2.155220216223995e-14,3.493286977247644e-13
60070.02930555555,2023-05-06 00:42:12,-65.75352080911398,1.7398810262926633e-14,3.440355682482537e-13
60070.029652777775,2023-05-06 00:42:42,-55.06523013114929,1.4570618871004408e-14,3.39137026391371e-13
60070.03,2023-05-06 00:43:12,-50.5212513692677,1.3368252467747295e-14,3.346362310595205e-13
60070.03034722222,2023-05-06 00:43:42,-52.01795336604118,1.3764289573313142e-14,3.3053517316278093e-13
60070.030694444446,2023-05-06 00:44:12,-57.68768411502242,1.526453729129895e-14,3.268347541513109e-13
60070.03104166667,2023-05-06 00:44:42,-65.6192732527852,1.7363287484342553e-14,3.2353485808664137e-13
60070.03138888889,2023-05-06 00:45:12,-75.15606419742107,1.9886784540030516e-14,3.206342928121405e-13
60070.03173611111,2023-05-06 00:45:42,-86.71253961697221,2.2944703274400034e-14,3.1813061823506985e-13
60070.03208333333,2023-05-06 00:46:12,-99.89662622660398,2.6433298540300682e-14,3.1601969562848873e-13
60070.032430555555,2023-05-06 00:46:42,-112.74052210524678,2.9831877121028435e-14,3.1429489200975347e-13
60070.03277777778,2023-05-06 00:47:12,-123.3632521405816,3.264272073951136e-14,3.1294565116073954e-13
60070.033125,2023-05-06 00:47:42,-131.12143331766129,3.469558605568632e-14,3.1195485498214505e-13
60070.033472222225,2023-05-06 00:48:12,-136.71295646950605,3.617513953362303e-14,3.112953728080594e-13
60070.03381944444,2023-05-06 00:48:42,-142.09268007427454,3.7598649470651085e-14,3.1093918744317977e-13
60070.034166666665,2023-05-06 00:49:12,-149.0444390811026,3.943813022339319e-14,3.1110627186481417e-13
60070.03451388889,2023-05-06 00:49:42,-137.99391148239374,3.65140885807665e-14,3.202909840228995e-13
60070.03486111111,2023-05-06 00:50:12,-60.26395059376955,1.5946234196634038e-14,3.1759829735387074e-13
60070.035208333335,2023-05-06 00:50:42,-141.18190144002438,3.7357651506529144e-14,3.207573408097279e-13
60070.03555555556,2023-05-06 00:51:12,-173.94269262999296,4.602637042779207e-14,3.2034100291583357e-13
60070.03590277778,2023-05-06 00:51:42,-193.5494322963059,5.121444156270675e-14,3.1934185998720957e-13
60070.03625,2023-05-06 00:52:12,-209.58230305463076,5.5456843685992804e-14,3.1839957699480284e-13
60070.03659722222,2023-05-06 00:52:42,-224.3122143484652,5.935447424079107e-14,3.177060764359294e-13
60070.03694444445,2023-05-06 00:53:12,-238.1287642978132,6.30104234295018e-14,3.1733474224061923e-13
60070.03729166667,2023-05-06 00:53:42,-250.77724143117663,6.63572929362652e-14,3.1731736697499617e-13
60070.03763888889,2023-05-06 00:54:12,-261.15655099600554,6.910372591135855e-14,3.176682567437824e-13
60070.037986111114,2023-05-06 00:54:42,-268.7643812149763,7.111680738385797e-14,3.183933691636494e-13
60070.03833333333,2023-05-06 00:55:12,-275.26372135430574,7.283657515487505e-14,3.1949427916568366e-13
60070.03868055555,2023-05-06 00:55:42,-283.0169276036322,7.488812407273423e-14,3.209700250931106e-13
60070.03902777778,2023-05-06 00:56:12,-292.94580184295774,7.751536892424551e-14,3.228180189876122e-13
60070.039375,2023-05-06 00:56:42,-304.1623595766723,8.048334322296949e-14,3.2503449481336183e-13
60070.039722222224,2023-05-06 00:57:12,-314.94988296180964,8.333779223612214e-14,3.2761479702961254e-13
60070.04006944445,2023-05-06 00:57:42,-324.52590599656105,8.587167035861443e-14,3.3055350144458283e-13
60070.04041666666,2023-05-06 00:58:12,-333.7885846532881,8.832263551594357e-14,3.3384446953626e-13
60070.04076388889,2023-05-06 00:58:42,-343.81901056692004,9.097675160250656e-14,3.3748079528723363e-13
60070.04111111111,2023-05-06 00:59:12,-354.9476290382445,9.392145659911317e-14,3.414547161151403e-13
60070.04145833333,2023-05-06 00:59:42,-367.27330292761326,9.718291026311394e-14,3.457575483070312e-13
60070.04180555556,2023-05-06 01:00:12,-380.97650030627847,1.0080886562266e-13,3.503795863661796e-13
60070.04215277778,2023-05-06 01:00:42,-396.1265958957374,1.0481767968132347e-13,3.553099971720666e-13
60070.0425,2023-05-06 01:01:12,-412.3998226597905,1.0912368157064123e-13,3.605366899758617e-13
60070.04284722222,2023-05-06 01:01:42,-429.1638253666461,1.135595459738648e-13,3.660462398270966e-13
60070.04319444444,2023-05-06 01:02:12,-445.5996632762254,1.1790857583237468e-13,3.718237731877489e-13
60070.043541666666,2023-05-06 01:02:42,-460.7435729242861,1.2191575305061713e-13,3.778528691315915e-13
60070.04388888889,2023-05-06 01:03:12,-473.4334320612252,1.2527357250530198e-13,3.841154783647485e-13
60070.04423611111,2023-05-06 01:03:42,-482.0428142808378,1.2755167116643544e-13,3.905918173500289e-13
60070.044583333336,2023-05-06 01:04:12,-484.65171621739864,1.282420036266634e-13,3.972603179105353e-13
60070.04493055555,2023-05-06 01:04:42,-480.8176994472742,1.2722749779477145e-13,4.0409758336781464e-13
60070.045277777775,2023-05-06 01:05:12,-471.6250900514424,1.24795073420667e-13,4.1107831591556374e-13
60070.045625,2023-05-06 01:05:42,-457.4454452171922,1.2104304695834236e-13,4.181752214770223e-13
60070.04597222222,2023-05-06 01:06:12,-438.716479614377,1.1608724056296692e-13,4.2535897607310214e-13
60070.046319444446,2023-05-06 01:06:42,-417.1002824418247,1.1036745387195342e-13,4.3259813333266163e-13
60070.04666666667,2023-05-06 01:07:12,-393.9822639115155,1.0425027545908401e-13,4.3985898417964974e-13
60070.04701388889,2023-05-06 01:07:42,-369.5815087147057,9.779367656191029e-14,4.471053573742286e-13
60070.04736111111,2023-05-06 01:08:12,-342.92702532559633,9.074072649266985e-14,4.542982455567625e-13
60070.04770833333,2023-05-06 01:08:42,-312.3323209695518,8.264516826870062e-14,4.613950797788337e-13
60070.048055555555,2023-05-06 01:09:12,-276.62623911350965,7.319710623641329e-14,4.683475502084055e-13
60070.04840277778,2023-05-06 01:09:42,-235.79677572101355,6.239336404950544e-14,4.750992925085326e-13
60070.04875,2023-05-06 01:10:12,-190.95895566791296,5.0528984559137333e-14,4.816376150834349e-13
60070.049097222225,2023-05-06 01:10:42,-142.9544472694397,3.782667868847838e-14,4.879645359691718e-13
