MJD,EDR,EDR60,EDR180,rho_eff,rho_eff_60,rho_eff_180,jb08_rho,rho_eff_360
60070.82791666667,-23.30643017217517,-285.6518158910175,-267.4617003472729,5.527170774214639e-13,6.77429514829392e-12,6.3429125887588945e-12,3.429166545973738e-13,6.506222275821408e-12
60070.82826388889,-13.993793714791536,-280.8676246454318,-267.0439441300929,3.318650974272292e-13,6.660821469633849e-12,6.332990634441765e-12,3.4058047080119786e-13,6.500049868448785e-12
60070.82861111111,-20.33195948973298,-276.57296890610206,-266.54490512893017,4.821697773788267e-13,6.558892019915574e-12,6.321077790479336e-12,3.42733931489929e-13,6.4928471422329684e-12
60070.82895833333,-33.05589992180467,-272.85066331525644,-266.001339766735,7.838987918801042e-13,6.470472921399066e-12,6.308045745990653e-12,3.4728238258490116e-13,6.4850418162673265e-12
60070.829305555555,-46.5338099449873,-269.6916040102641,-265.4154585767951,1.1034827483488966e-12,6.395350665498786e-12,6.2939479924564896e-12,3.5302999414766244e-13,6.4767432659701915e-12
60070.82965277778,-58.71173730492592,-267.0583998321866,-264.78077273565447,1.3922059157062519e-12,6.332639794908974e-12,6.278631413227194e-12,3.594463534900018e-13,6.467915633056747e-12
60070.83,-70.15366138145328,-264.9314229977007,-264.1028996244073,1.6634365041665245e-12,6.281875976777831e-12,6.262230586978465e-12,3.6633319442982856e-13,6.458536903469097e-12
60070.830347222225,-83.21665630117059,-263.34036193446565,-263.404929859067,1.973055600531659e-12,6.243764157987716e-12,6.245295054696523e-12,3.736320069562777e-13,6.4487735630942e-12
60070.83069444444,-99.52476386725903,-262.3497578734532,-262.71188722151436,2.3595509450924203e-12,6.2198350951196545e-12,6.228420522627958e-12,3.813375787042269e-13,6.43898309707771e-12
60070.831041666665,-118.34068417549133,-262.00679404735564,-262.0333341444325,2.8054171882780506e-12,6.211205965110578e-12,6.21183513203687e-12,3.8946274850130116e-13,6.429517286681805e-12
60070.83138888889,-137.86499928310513,-262.3138094803939,-261.36477478935075,3.2679748680532425e-12,6.217930159089224e-12,6.195434082961367e-12,3.9802471605425585e-13,6.420547738190644e-12
60070.83173611111,-156.23732633888721,-263.2494909041251,-260.6951518415577,3.703113177342729e-12,6.239499110355639e-12,6.178956557153739e-12,4.070399585604464e-13,6.411993821130325e-12
60070.832083333335,-172.3445937409997,-264.7170503002281,-260.0123862651694,4.084450534615002e-12,6.273615401277636e-12,6.162118039416334e-12,4.165225180532042e-13,6.403617625336371e-12
60070.83243055556,-186.25796638801694,-267.0521527995045,-259.3078421472882,4.413681956474389e-12,6.328230094563332e-12,6.14471620329807e-12,4.2648349745928543e-13,6.395199755308039e-12
60070.83277777778,-198.89333114773035,-270.2152284709116,-258.57873164036624,4.7125196736756956e-12,6.402399582468228e-12,6.126687873432198e-12,4.3693102126682093e-13,6.386630938692317e-12
60070.833125,-212.0514531172812,-273.7947080043455,-257.8322557119653,5.023631321505115e-12,6.486367580005445e-12,6.108207118828688e-12,4.478702824183467e-13,6.3779551205006985e-12
