MJD,EDR,EDR60,EDR180,rho_eff,rho_eff_60,rho_eff_180,jb08_rho,rho_eff_360
60068.97201388889,-518.124076563865,-417.211990728726,-355.7874131966961,1.2233961697308813e-11,9.851222410051514e-12,8.400863388359532e-12,2.4616501716167737e-13,8.400863388359532e-12
60068.97236111111,-496.0110567472875,-418.7795964255929,-356.65299124330465,1.1713985772610868e-11,9.890058230876207e-12,8.422852693204659e-12,2.4273179681268927e-13,8.422852693204659e-12
60068.972708333335,-470.72849836573005,-419.9343989411369,-357.35284098025204,1.1118964089468867e-11,9.919168943392622e-12,8.440945088142918e-12,2.394138094381482e-13,8.440945088142918e-12
60068.97305555556,-442.51319485902786,-420.6935826932391,-357.8721114307324,1.0454442493180964e-11,9.938950789745046e-12,8.454783839966018e-12,2.3622774792449066e-13,8.454783839966018e-12
60068.97340277778,-411.35456953570247,-421.0027927329143,-358.19624754045947,9.720126264432132e-12,9.948109504803508e-12,8.464018662704724e-12,2.331888323954476e-13,8.464018662704724e-12
60068.97375,-377.65068958327174,-420.783055749846,-358.31344297445236,8.925379711642873e-12,9.944768147880343e-12,8.468364079679263e-12,2.303109500341815e-13,8.468364079679263e-12
60068.97409722222,-342.3043579533696,-419.9693708334739,-358.21758018989493,8.09150616980205e-12,9.927378008111296e-12,8.467668298377158e-12,2.2760676802684647e-13,8.467668298377158e-12
60068.974444444444,-306.49798955768347,-418.52982338145375,-357.90972548375083,7.24643847964873e-12,9.895172954996382e-12,8.46195047063384e-12,2.2508786319723677e-13,8.46195047063384e-12
60068.97479166667,-271.49450240656734,-416.4567209451149,-357.39839280282075,6.420034659872813e-12,9.847958463633122e-12,8.451405272806895e-12,2.227648126737728e-13,8.451405272806895e-12
60068.97513888889,-238.29863356426358,-413.7533405556033,-356.6978059837704,5.636069791753208e-12,9.78579972978965e-12,8.436362806703314e-12,2.2064727505793936e-13,8.436362806703314e-12
60068.975486111114,-207.46850819140673,-410.4345926890771,-355.8251200317683,4.907772235127089e-12,9.709037366175946e-12,8.417222738409837e-12,2.187441148111055e-13,8.417222738409837e-12
60068.97583333333,-179.09245008602738,-406.53780570489664,-354.79760450882793,4.23726506057393e-12,9.618543043485603e-12,8.394387884237648e-12,2.1706345411691914e-13,8.394387884237648e-12
