utc,x_TLE,y_TLE,z_TLE
2020-03-02 19:54:59.980,21350.217700689558,15952.321269831144,1423.7402744356937
2020-03-02 19:59:59.980,20853.416945245495,16464.521490684798,2334.338735471217
2020-03-02 20:04:59.980,20317.192513793754,16945.594854174786,3240.52260794776
2020-03-02 20:09:59.980,19742.481083806175,17394.567600133647,4140.566098575704
2020-03-02 20:14:59.980,19130.29548817765,17810.5223974393,5032.7479923604615
2020-03-02 20:19:59.980,18481.723448100394,18192.600515173704,5915.354900249234
2020-03-02 20:24:59.980,17797.92614358247,18540.003919279967,6786.684545949536
2020-03-02 20:29:59.980,17080.1366192314,18851.997287699924,7645.04908615879
2020-03-02 20:34:59.980,16329.658023338587,19127.90993682206,8488.778457978258
2020-03-02 20:39:59.980,15547.8616787575,19367.13765194517,9316.223746816831
2020-03-02 20:44:59.980,14736.184984571639,19569.14441437589,10125.760567629299
2020-03-02 20:49:59.980,13896.129148093562,19733.464017727536,10915.79245188015
2020-03-02 20:54:59.980,13029.256747323143,19859.70156597862,11684.754232185041
2020-03-02 20:59:59.980,12137.189124621756,19947.534845882474,12431.115416157758
2020-03-02 21:04:59.980,11221.603613021756,19996.71556640131,13153.38354059279
2020-03-02 21:09:59.980,10284.23059729242,20007.0704579657,13850.107496737079
2020-03-02 21:14:59.980,9326.850412613056,19978.50222454067,14519.88081706313
2020-03-02 21:19:59.980,8351.290084463008,19910.990341712593,15161.344913648987
2020-03-02 21:24:59.980,7359.419914120282,19804.591694295006,15773.192258003035
2020-03-02 21:29:59.980,6353.149914959976,19659.44104729448,16354.169491951814
2020-03-02 21:34:59.980,5334.4261055575125,19475.751344470835,16903.08045903515
2020-03-02 21:39:59.980,4305.226666421666,19253.813829179046,17418.789145736202
2020-03-02 21:44:59.980,3267.5579680047526,18993.997982682205,17900.222521809894
2020-03-02 21:49:59.980,2223.4504784529,18696.7512756864,18346.373268975287
2020-03-02 21:54:59.980,1174.9545603643603,18362.59872945446,18756.30238729811
2020-03-02 21:59:59.980,124.13616660907742,17992.142283516805,19129.141668719916
2020-03-02 22:04:59.980,-926.9275539775705,17586.059967700403,19464.096027387124
2020-03-02 22:09:59.980,-1976.152729489607,17145.104876945305,19760.44567670266
2020-03-02 22:14:59.980,-3021.453304208797,16670.10394816248,20017.54814335774
2020-03-02 22:19:59.980,-4060.7456313666144,16161.956539207187,20234.840109014098
2020-03-02 22:24:59.980,-5091.953105965177,15621.632810888474,20411.83907078378
2020-03-02 22:29:59.980,-6113.010823692466,15050.171913807031,20548.14481220413
2020-03-02 22:34:59.980,-7121.870251542288,14448.679982758022,20643.440676969196
2020-03-02 22:39:59.980,-8116.5038951610695,13818.327941924801,20697.49463871861
2020-03-02 22:44:59.980,-9094.909948271079,13160.34912620889,20710.16015985311
2020-03-02 22:49:59.980,-10055.116908254691,12476.036722910081,20681.376834930208
2020-03-02 22:54:59.980,-10995.188142902969,11766.741040878507,20611.170813260054
2020-03-02 22:59:59.980,-11913.226392664243,11033.866613912778,20499.654997288664
2020-03-02 23:04:59.980,-12807.378192994373,10278.869146421957,20347.02901393593
2020-03-02 23:09:59.980,-13675.83820152976,9503.252310116442,20153.578957078193
2020-03-02 23:14:59.980,-14516.853415049985,8708.564401258403,19919.676900361606
2020-03-02 23:19:59.980,-15328.727261537377,7896.394868719402,19645.78018054892
2020-03-02 23:24:59.980,-16109.823553077358,7068.37072375394,19332.43045262828
2020-03-02 23:29:59.980,-16858.570285867056,6226.152843003424,18980.252518942398
2020-03-02 23:34:59.979,-17573.463274215337,5371.432176779446,18589.95293561902
2020-03-02 23:39:59.979,-18253.069606115503,4505.9258751428615,18162.31840059342
2020-03-02 23:44:59.979,-18896.030908747995,3631.373344685905,17698.213928499485
2020-03-02 23:49:59.979,-19501.06641312048,2749.5322492381856,17198.580818663162
2020-03-02 23:54:59.979,-20066.975807967865,1862.174467948835,16664.434423348368
2020-03-02 23:59:59.979,-20592.64187400836,971.082024347456,16096.861724279524
2020-03-03 00:04:59.979,-21077.03289067642,78.04300004958903,15497.018726281018
2020-03-03 00:09:59.979,-21519.204808518534,-815.1525532435033,14866.12767763704
2020-03-03 00:14:59.979,-21918.303181537543,-1706.7166899055926,14205.474127467565
2020-03-03 00:19:59.979,-22273.56485489254,-2594.8676213425533,13516.403831043386
2020-03-03 00:24:59.979,-22584.319404499132,-3477.8337286473293,12800.319514511737
2020-03-03 00:29:59.979,-22849.99032621477,-4353.857524190617,12058.677510978534
2020-03-03 00:34:59.979,-23070.095973432526,-5221.199549797887,11292.984280285327
2020-03-03 00:39:59.979,-23244.250243028073,-6078.142199640991,10504.792825128841
2020-03-03 00:44:59.979,-23372.163010706543,-6922.993456513315,9695.699016399678
2020-03-03 00:49:59.979,-23453.640317865436,-7754.0905307558705,8867.337840759394
2020-03-03 00:54:59.979,-23488.58431312021,-8569.803391746636,8021.379583540093
2020-03-03 00:59:59.979,-23476.992952624958,-9368.538182559732,7159.525960029587
2020-03-03 01:04:59.979,-23418.95946425217,-10148.74050912764,6283.506208110628
2020-03-03 01:09:59.979,-23314.671581569153,-10908.898595996789,5395.073155052357
2020-03-03 01:14:59.979,-23164.41055435929,-11647.546301550516,4495.999271007697
2020-03-03 01:19:59.979,-22968.549943177084,-12363.265986367252,3588.07272146423
2020-03-03 01:24:59.979,-22727.55420609727,-13054.691229189719,2673.093430523465
2020-03-03 01:29:59.979,-22441.977086414758,-13720.509385786798,1752.8691664586304
2020-03-03 01:34:59.979,-22112.459810572913,-14359.463986791892,829.2116605262768
